index,host_identity_verified,boro,instant_bookable,cancellation_policy,room_type,price,service_fee,minimum_nights,review_rate_number
10169,False,manhattan,True,flexible,entire,131.0,26.0,5.0,2.0
10170,False,manhattan,False,moderate,privater,79.0,16.0,5.0,2.0
10171,False,bronx,False,moderate,privater,50.0,10.0,1.0,5.0
10172,False,brooklyn,False,flexible,privater,290.0,58.0,2.0,2.0
10173,False,manhattan,True,flexible,privater,868.0,174.0,1.0,3.0
10174,True,queens,True,strict,entire,761.0,152.0,4.0,3.0
10175,False,queens,False,moderate,privater,1138.0,228.0,28.0,2.0
10176,True,queens,True,moderate,entire,1044.0,209.0,20.0,2.0
10177,True,queens,False,strict,entire,1061.0,212.0,1.0,5.0
10178,True,manhattan,True,strict,entire,729.0,146.0,15.0,3.0
10179,False,brooklyn,True,moderate,privater,85.0,17.0,1.0,4.0
10180,True,brooklyn,False,strict,entire,124.0,25.0,2.0,5.0
10181,False,queens,False,moderate,entire,496.0,99.0,1.0,5.0
10182,False,brooklyn,False,flexible,privater,861.0,172.0,1.0,4.0
10183,False,manhattan,False,strict,entire,214.0,43.0,2.0,3.0
10184,False,manhattan,False,flexible,privater,962.0,192.0,24.0,3.0
10185,True,manhattan,True,strict,entire,278.0,56.0,3.0,4.0
10186,True,brooklyn,False,flexible,entire,1162.0,232.0,1.0,5.0
10187,True,brooklyn,True,strict,privater,222.0,44.0,2.0,2.0
10188,True,queens,True,strict,privater,880.0,176.0,2.0,5.0
10189,False,manhattan,True,moderate,entire,774.0,155.0,1.0,3.0
10190,True,queens,True,strict,sharedr,597.0,119.0,1.0,4.0
10191,True,staten,True,moderate,privater,482.0,96.0,30.0,5.0
10192,False,staten,False,moderate,privater,678.0,136.0,30.0,3.0
10193,False,queens,False,moderate,entire,992.0,198.0,5.0,2.0
10194,True,brooklyn,False,strict,privater,766.0,153.0,7.0,2.0
10195,True,brooklyn,False,moderate,privater,316.0,63.0,2.0,3.0
10196,False,brooklyn,False,flexible,privater,173.0,35.0,7.0,2.0
10197,True,manhattan,True,strict,entire,122.0,24.0,17.0,3.0
10198,True,manhattan,True,flexible,entire,342.0,68.0,2.0,5.0
10199,False,manhattan,True,flexible,entire,452.0,90.0,3.0,5.0
10200,True,brooklyn,True,moderate,privater,587.0,117.0,2.0,2.0
10201,True,manhattan,False,flexible,entire,580.0,116.0,1.0,4.0
10202,True,manhattan,True,strict,privater,144.0,29.0,7.0,4.0
10203,True,manhattan,False,moderate,privater,508.0,102.0,3.0,5.0
10204,True,queens,False,strict,entire,208.0,42.0,1.0,5.0
10205,False,manhattan,True,strict,privater,868.0,174.0,1.0,2.0
10206,False,manhattan,False,flexible,entire,494.0,99.0,2.0,5.0
10207,False,manhattan,False,moderate,entire,603.0,121.0,10.0,5.0
10208,True,manhattan,False,moderate,privater,1180.0,236.0,2.0,3.0
10209,True,brooklyn,True,strict,entire,255.0,51.0,3.0,4.0
10210,True,manhattan,False,flexible,entire,990.0,198.0,30.0,3.0
10211,True,queens,True,moderate,entire,273.0,55.0,1.0,5.0
10212,False,queens,True,moderate,entire,517.0,103.0,1.0,4.0
10213,False,queens,False,strict,entire,999.0,200.0,2.0,4.0
10214,False,manhattan,True,strict,entire,848.0,170.0,3.0,4.0
10215,False,manhattan,False,moderate,entire,272.0,54.0,30.0,4.0
10216,False,bronx,False,moderate,entire,249.0,50.0,1.0,5.0
10217,False,manhattan,False,flexible,entire,87.0,17.0,2.0,5.0
10218,False,manhattan,False,flexible,entire,475.0,95.0,2.0,3.0
10219,False,manhattan,True,flexible,entire,118.0,24.0,1.0,5.0
10220,True,manhattan,True,strict,privater,929.0,186.0,2.0,3.0
10221,True,manhattan,True,strict,entire,619.0,124.0,5.0,2.0
10222,True,brooklyn,False,flexible,sharedr,688.0,138.0,1.0,3.0
10223,False,brooklyn,True,strict,entire,741.0,148.0,1.0,3.0
10224,True,brooklyn,False,flexible,privater,658.0,132.0,1.0,3.0
10225,True,brooklyn,False,moderate,privater,935.0,187.0,1.0,3.0
10226,False,manhattan,False,flexible,entire,1191.0,238.0,2.0,4.0
10227,True,queens,False,strict,entire,214.0,43.0,1.0,2.0
10228,True,manhattan,True,strict,privater,676.0,135.0,1.0,4.0
10229,False,brooklyn,False,strict,entire,811.0,162.0,1.0,2.0
10230,False,manhattan,True,flexible,privater,344.0,69.0,30.0,4.0
10231,False,brooklyn,False,flexible,sharedr,276.0,55.0,1.0,4.0
10232,True,brooklyn,False,flexible,entire,273.0,55.0,28.0,3.0
10233,False,manhattan,True,flexible,entire,61.0,12.0,30.0,2.0
10234,False,manhattan,False,flexible,entire,627.0,125.0,30.0,3.0
10235,True,manhattan,True,moderate,privater,417.0,83.0,3.0,3.0
10236,False,queens,False,moderate,privater,790.0,158.0,4.0,5.0
10237,True,bronx,True,strict,entire,937.0,187.0,1.0,3.0
10238,True,brooklyn,False,strict,entire,228.0,46.0,2.0,4.0
10239,True,bronx,True,strict,sharedr,705.0,141.0,90.0,4.0
10240,True,manhattan,False,flexible,entire,703.0,141.0,1.0,5.0
10241,False,brooklyn,False,moderate,privater,99.0,20.0,20.0,3.0
10242,False,brooklyn,True,flexible,privater,895.0,179.0,9.0,3.0
10243,False,brooklyn,True,moderate,privater,910.0,182.0,1.0,3.0
10244,True,manhattan,False,flexible,entire,1023.0,205.0,2.0,5.0
10245,True,brooklyn,False,flexible,privater,593.0,119.0,2.0,5.0
10246,True,manhattan,True,flexible,privater,203.0,41.0,1.0,5.0
10247,False,queens,False,flexible,privater,783.0,157.0,1.0,2.0
10248,True,staten,False,moderate,sharedr,588.0,118.0,2.0,2.0
10249,True,manhattan,False,strict,entire,980.0,196.0,14.0,3.0
10250,False,brooklyn,True,strict,entire,1083.0,217.0,5.0,3.0
10251,True,manhattan,False,strict,entire,648.0,130.0,5.0,4.0
10252,False,brooklyn,False,flexible,privater,1195.0,239.0,60.0,2.0
10253,False,brooklyn,True,moderate,privater,473.0,95.0,1.0,2.0
10254,False,brooklyn,False,strict,entire,899.0,180.0,1.0,5.0
10255,False,brooklyn,False,moderate,privater,224.0,45.0,4.0,3.0
10256,False,brooklyn,False,flexible,privater,83.0,17.0,7.0,4.0
10257,True,brooklyn,True,flexible,privater,689.0,138.0,1.0,4.0
10258,False,manhattan,True,strict,entire,293.0,59.0,3.0,4.0
10259,True,brooklyn,True,moderate,entire,384.0,77.0,4.0,2.0
10260,False,manhattan,True,strict,entire,657.0,131.0,1.0,2.0
10261,True,brooklyn,True,flexible,sharedr,521.0,104.0,1.0,2.0
10262,True,brooklyn,False,strict,privater,1055.0,211.0,1.0,5.0
10263,False,brooklyn,True,strict,privater,302.0,60.0,2.0,5.0
10264,True,brooklyn,True,strict,entire,1016.0,203.0,15.0,2.0
10265,True,brooklyn,True,strict,sharedr,1156.0,231.0,1.0,3.0
10266,False,brooklyn,False,flexible,sharedr,425.0,85.0,1.0,3.0
10267,True,manhattan,False,flexible,entire,479.0,96.0,1.0,3.0
10268,True,manhattan,False,moderate,entire,377.0,75.0,2.0,4.0
10269,False,manhattan,False,flexible,entire,460.0,92.0,2.0,5.0
10270,True,queens,True,moderate,privater,780.0,156.0,1.0,5.0
10271,True,manhattan,True,strict,entire,1194.0,239.0,2.0,4.0
10272,True,queens,False,moderate,privater,1196.0,239.0,2.0,5.0
10273,False,brooklyn,True,flexible,entire,1067.0,213.0,3.0,4.0
10274,True,manhattan,True,moderate,entire,1121.0,224.0,3.0,4.0
10275,False,manhattan,True,flexible,privater,711.0,142.0,1.0,5.0
10276,True,manhattan,False,flexible,privater,582.0,116.0,1.0,3.0
10277,False,brooklyn,False,flexible,entire,1113.0,223.0,30.0,5.0
10278,True,brooklyn,True,flexible,entire,135.0,27.0,6.0,2.0
10279,False,brooklyn,True,moderate,privater,161.0,32.0,3.0,2.0
10280,False,queens,False,strict,privater,407.0,81.0,1.0,5.0
10281,True,queens,False,strict,privater,684.0,137.0,1.0,2.0
10282,True,brooklyn,False,moderate,entire,645.0,129.0,30.0,2.0
10283,False,queens,False,moderate,privater,720.0,144.0,1.0,5.0
10284,False,manhattan,True,flexible,privater,739.0,148.0,5.0,4.0
10285,False,brooklyn,False,moderate,entire,1060.0,212.0,2.0,4.0
10286,False,brooklyn,True,moderate,privater,316.0,63.0,6.0,4.0
10287,False,manhattan,False,flexible,privater,493.0,99.0,3.0,5.0
10288,False,manhattan,False,moderate,entire,631.0,126.0,1.0,5.0
10289,False,manhattan,False,strict,privater,714.0,143.0,60.0,5.0
10290,False,brooklyn,True,strict,privater,793.0,159.0,1.0,4.0
10291,True,queens,True,moderate,entire,649.0,130.0,3.0,4.0
10292,False,queens,True,flexible,entire,1067.0,213.0,1.0,5.0
10293,True,manhattan,False,moderate,sharedr,478.0,96.0,1.0,5.0
10294,False,brooklyn,True,moderate,privater,273.0,55.0,2.0,3.0
10295,True,manhattan,False,strict,entire,1057.0,211.0,8.0,4.0
10296,True,manhattan,False,flexible,entire,876.0,175.0,3.0,5.0
10297,False,manhattan,True,strict,entire,931.0,186.0,3.0,2.0
10298,True,bronx,True,flexible,entire,958.0,192.0,4.0,3.0
10299,False,brooklyn,True,strict,privater,871.0,174.0,1.0,5.0
10300,True,queens,False,strict,privater,621.0,124.0,1.0,2.0
10301,True,manhattan,False,strict,entire,1012.0,202.0,7.0,5.0
10302,True,brooklyn,True,flexible,privater,265.0,53.0,3.0,2.0
10303,True,brooklyn,False,strict,entire,892.0,178.0,2.0,3.0
10304,True,staten,True,strict,privater,1169.0,234.0,1.0,4.0
10305,False,manhattan,False,moderate,privater,1087.0,217.0,1.0,4.0
10306,False,brooklyn,False,moderate,entire,1025.0,205.0,5.0,2.0
10307,True,manhattan,False,strict,privater,1018.0,204.0,1.0,2.0
10308,True,queens,False,strict,privater,809.0,162.0,1.0,3.0
10309,False,brooklyn,False,moderate,privater,625.0,125.0,1.0,4.0
10310,False,queens,True,strict,privater,868.0,174.0,1.0,5.0
10311,False,manhattan,False,moderate,privater,83.0,17.0,1.0,4.0
10312,False,manhattan,False,strict,entire,646.0,129.0,3.0,4.0
10313,False,manhattan,False,flexible,privater,200.0,40.0,3.0,3.0
10314,False,manhattan,False,moderate,entire,117.0,23.0,3.0,4.0
10315,True,manhattan,True,moderate,entire,197.0,39.0,2.0,3.0
10316,True,brooklyn,False,flexible,entire,956.0,191.0,2.0,2.0
10317,True,brooklyn,True,flexible,entire,553.0,111.0,3.0,5.0
10318,False,manhattan,False,flexible,privater,192.0,38.0,2.0,4.0
10319,True,brooklyn,False,moderate,privater,1110.0,222.0,30.0,5.0
10320,True,manhattan,False,moderate,entire,1078.0,216.0,7.0,5.0
10321,False,queens,False,flexible,privater,932.0,186.0,4.0,3.0
10322,False,bronx,True,strict,privater,802.0,160.0,2.0,5.0
10323,False,bronx,False,strict,entire,455.0,91.0,2.0,2.0
10324,False,bronx,True,flexible,privater,972.0,194.0,2.0,4.0
10325,False,bronx,True,strict,privater,395.0,79.0,2.0,5.0
10326,True,queens,False,flexible,privater,590.0,118.0,3.0,2.0
10327,True,queens,True,flexible,privater,981.0,196.0,3.0,2.0
10328,True,brooklyn,True,moderate,privater,667.0,133.0,2.0,3.0
10329,False,queens,False,moderate,entire,865.0,173.0,1.0,3.0
10330,True,queens,False,strict,entire,727.0,145.0,3.0,5.0
10331,True,manhattan,False,strict,entire,943.0,189.0,3.0,4.0
10332,True,manhattan,False,moderate,privater,815.0,163.0,18.0,3.0
10333,True,brooklyn,True,strict,entire,495.0,99.0,5.0,4.0
10334,True,manhattan,True,moderate,entire,86.0,17.0,2.0,5.0
10335,False,brooklyn,True,moderate,privater,102.0,20.0,2.0,5.0
10336,True,manhattan,True,strict,entire,293.0,59.0,2.0,4.0
10337,True,manhattan,True,strict,entire,192.0,38.0,3.0,2.0
10338,True,manhattan,True,flexible,privater,58.0,12.0,2.0,2.0
10339,False,queens,True,flexible,privater,256.0,51.0,7.0,3.0
10340,True,manhattan,True,moderate,entire,346.0,69.0,4.0,5.0
10341,False,brooklyn,False,strict,entire,993.0,199.0,3.0,4.0
10342,False,brooklyn,False,strict,privater,813.0,163.0,2.0,3.0
10343,True,brooklyn,True,strict,privater,554.0,111.0,2.0,4.0
10344,True,queens,True,flexible,privater,418.0,84.0,1.0,3.0
10345,True,brooklyn,False,flexible,privater,1139.0,228.0,2.0,5.0
10346,False,brooklyn,False,flexible,privater,285.0,57.0,1.0,5.0
10347,True,manhattan,True,moderate,entire,983.0,197.0,1.0,5.0
10348,True,brooklyn,False,flexible,privater,574.0,115.0,2.0,4.0
10349,False,staten,False,moderate,privater,139.0,28.0,1.0,4.0
10350,False,brooklyn,True,flexible,privater,1095.0,219.0,2.0,4.0
10351,True,manhattan,True,moderate,entire,1135.0,227.0,2.0,3.0
10352,False,brooklyn,False,flexible,privater,763.0,153.0,2.0,3.0
10353,True,brooklyn,False,moderate,privater,808.0,162.0,1.0,2.0
10354,False,staten,True,strict,entire,616.0,123.0,365.0,4.0
10355,True,manhattan,True,moderate,entire,475.0,95.0,4.0,4.0
10356,False,manhattan,False,strict,privater,967.0,193.0,5.0,4.0
10357,True,manhattan,True,strict,entire,261.0,52.0,4.0,3.0
10358,True,brooklyn,False,moderate,entire,179.0,36.0,3.0,3.0
10359,False,brooklyn,False,moderate,entire,882.0,176.0,2.0,4.0
10360,True,manhattan,False,moderate,entire,194.0,39.0,21.0,2.0
10361,False,manhattan,True,moderate,sharedr,1117.0,223.0,1.0,3.0
10362,False,queens,False,flexible,entire,785.0,157.0,1.0,4.0
10363,True,queens,True,strict,entire,423.0,85.0,5.0,4.0
10364,False,queens,True,moderate,sharedr,1156.0,231.0,1.0,3.0
10365,False,queens,False,flexible,entire,892.0,178.0,2.0,4.0
10366,True,manhattan,True,flexible,entire,913.0,183.0,1.0,2.0
10367,False,brooklyn,False,flexible,privater,380.0,76.0,6.0,5.0
10368,False,manhattan,False,flexible,entire,1123.0,225.0,3.0,4.0
10369,True,brooklyn,False,strict,privater,778.0,156.0,1.0,2.0
10370,False,brooklyn,True,flexible,entire,670.0,134.0,2.0,2.0
10371,False,brooklyn,True,moderate,privater,932.0,186.0,5.0,2.0
10372,True,manhattan,True,moderate,entire,888.0,178.0,3.0,5.0
10373,True,queens,True,flexible,entire,214.0,43.0,2.0,5.0
10374,True,brooklyn,True,strict,entire,829.0,166.0,7.0,3.0
10375,True,brooklyn,False,moderate,privater,359.0,72.0,2.0,3.0
10376,False,manhattan,False,moderate,entire,730.0,146.0,2.0,5.0
10377,False,brooklyn,False,strict,entire,846.0,169.0,5.0,2.0
10378,True,manhattan,False,moderate,entire,850.0,170.0,30.0,4.0
10379,True,manhattan,False,strict,entire,831.0,166.0,3.0,4.0
10380,False,brooklyn,True,strict,privater,249.0,50.0,1.0,4.0
10381,True,manhattan,True,strict,privater,722.0,144.0,1.0,3.0
10382,True,manhattan,False,strict,entire,800.0,160.0,10.0,5.0
10383,False,manhattan,False,strict,entire,405.0,81.0,2.0,5.0
10384,False,manhattan,True,strict,privater,1035.0,207.0,1.0,4.0
10385,False,manhattan,True,moderate,privater,409.0,82.0,20.0,4.0
10386,True,manhattan,True,moderate,entire,1048.0,210.0,2.0,2.0
10387,True,brooklyn,False,flexible,privater,251.0,50.0,1.0,2.0
10388,False,brooklyn,True,moderate,privater,528.0,106.0,1.0,3.0
10389,True,brooklyn,True,moderate,entire,1176.0,235.0,2.0,4.0
10390,False,manhattan,True,strict,entire,860.0,172.0,5.0,5.0
10391,True,manhattan,True,strict,entire,247.0,49.0,5.0,5.0
10392,False,brooklyn,True,strict,privater,794.0,159.0,7.0,3.0
10393,False,manhattan,True,flexible,entire,78.0,16.0,1.0,4.0
10394,True,brooklyn,False,flexible,privater,357.0,71.0,4.0,2.0
10395,False,brooklyn,False,strict,privater,356.0,71.0,1.0,4.0
10396,True,manhattan,True,moderate,privater,275.0,55.0,20.0,3.0
10397,True,manhattan,True,moderate,entire,766.0,153.0,30.0,2.0
10398,True,brooklyn,False,moderate,entire,776.0,155.0,30.0,2.0
10399,False,brooklyn,True,strict,privater,1121.0,224.0,1.0,5.0
10400,True,bronx,False,strict,entire,457.0,91.0,3.0,2.0
10401,True,manhattan,True,moderate,privater,128.0,26.0,3.0,2.0
10402,True,manhattan,False,strict,privater,863.0,173.0,3.0,2.0
10403,True,manhattan,False,flexible,privater,943.0,189.0,4.0,5.0
10404,True,queens,False,moderate,privater,936.0,187.0,1.0,5.0
10405,False,brooklyn,False,strict,entire,308.0,62.0,3.0,4.0
10406,False,queens,True,strict,privater,282.0,56.0,1.0,2.0
10407,True,brooklyn,False,moderate,privater,442.0,88.0,4.0,4.0
10408,True,brooklyn,True,moderate,privater,381.0,76.0,5.0,5.0
10409,False,manhattan,False,moderate,entire,1029.0,206.0,7.0,4.0
10410,False,brooklyn,False,strict,entire,483.0,97.0,5.0,2.0
10411,True,manhattan,True,strict,entire,161.0,32.0,30.0,4.0
10412,True,brooklyn,False,flexible,entire,1027.0,205.0,3.0,2.0
10413,False,manhattan,False,moderate,entire,234.0,47.0,30.0,5.0
10414,False,manhattan,True,strict,entire,1074.0,215.0,30.0,5.0
10415,False,queens,False,flexible,entire,411.0,82.0,2.0,4.0
10416,False,queens,True,moderate,entire,1118.0,224.0,15.0,2.0
10417,True,brooklyn,True,moderate,privater,493.0,99.0,2.0,2.0
10418,True,queens,False,flexible,sharedr,1197.0,239.0,1.0,4.0
10419,True,manhattan,True,strict,entire,170.0,34.0,2.0,4.0
10420,True,brooklyn,True,flexible,entire,223.0,45.0,7.0,4.0
10421,False,brooklyn,False,strict,privater,791.0,158.0,2.0,3.0
10422,False,manhattan,True,moderate,privater,404.0,81.0,3.0,2.0
10423,True,manhattan,False,strict,entire,545.0,109.0,6.0,2.0
10424,True,manhattan,True,strict,privater,320.0,64.0,3.0,4.0
10425,True,queens,False,flexible,privater,506.0,101.0,1.0,2.0
10426,True,queens,True,flexible,entire,1164.0,233.0,2.0,3.0
10427,False,brooklyn,False,moderate,entire,873.0,175.0,1.0,4.0
10428,True,brooklyn,False,moderate,privater,75.0,15.0,1.0,5.0
10429,False,manhattan,True,moderate,entire,975.0,195.0,2.0,3.0
10430,False,queens,True,moderate,entire,621.0,124.0,2.0,2.0
10431,True,manhattan,False,strict,entire,931.0,186.0,30.0,2.0
10432,True,manhattan,True,moderate,entire,1170.0,234.0,30.0,5.0
10433,False,brooklyn,False,flexible,entire,1153.0,231.0,1.0,2.0
10434,False,staten,False,flexible,entire,241.0,48.0,5.0,2.0
10435,False,brooklyn,False,moderate,entire,850.0,170.0,1.0,2.0
10436,False,brooklyn,False,flexible,privater,1033.0,207.0,10.0,4.0
10437,False,manhattan,False,strict,entire,729.0,146.0,6.0,4.0
10438,False,manhattan,True,moderate,entire,557.0,111.0,1.0,3.0
10439,True,queens,False,moderate,privater,87.0,17.0,1.0,4.0
10440,True,brooklyn,False,strict,privater,358.0,72.0,1.0,5.0
10441,True,queens,False,moderate,entire,895.0,179.0,3.0,2.0
10442,True,manhattan,False,flexible,entire,412.0,82.0,2.0,2.0
10443,False,manhattan,False,strict,privater,1089.0,218.0,2.0,4.0
10444,False,brooklyn,True,flexible,entire,818.0,164.0,1.0,3.0
10445,True,manhattan,False,flexible,privater,322.0,64.0,2.0,3.0
10446,False,brooklyn,True,flexible,entire,544.0,109.0,1.0,3.0
10447,False,queens,True,flexible,entire,555.0,111.0,2.0,3.0
10448,True,manhattan,False,moderate,entire,603.0,121.0,3.0,3.0
10449,True,manhattan,True,strict,privater,277.0,55.0,4.0,3.0
10450,False,queens,False,moderate,privater,500.0,100.0,1.0,5.0
10451,True,manhattan,False,moderate,privater,110.0,22.0,1.0,5.0
10452,False,brooklyn,True,moderate,privater,1166.0,233.0,3.0,4.0
10453,True,queens,True,flexible,entire,439.0,88.0,3.0,4.0
10454,False,brooklyn,False,moderate,privater,902.0,180.0,7.0,4.0
10455,True,queens,True,strict,entire,869.0,174.0,1.0,5.0
10456,False,manhattan,True,strict,entire,690.0,138.0,5.0,2.0
10457,False,manhattan,True,flexible,privater,581.0,116.0,28.0,4.0
10458,False,brooklyn,False,strict,entire,138.0,28.0,3.0,2.0
10459,False,manhattan,False,flexible,entire,1068.0,214.0,30.0,5.0
10460,True,manhattan,True,flexible,entire,873.0,175.0,30.0,2.0
10461,True,manhattan,True,moderate,entire,409.0,82.0,30.0,3.0
10462,False,manhattan,True,moderate,entire,691.0,138.0,30.0,3.0
10463,False,manhattan,True,strict,entire,52.0,10.0,30.0,3.0
10464,False,manhattan,False,strict,entire,510.0,102.0,30.0,2.0
10465,True,manhattan,True,moderate,entire,354.0,71.0,30.0,2.0
10466,True,manhattan,True,strict,entire,621.0,124.0,30.0,4.0
10467,True,manhattan,True,strict,entire,643.0,129.0,2.0,4.0
10468,True,brooklyn,True,strict,privater,874.0,175.0,12.0,5.0
10469,True,brooklyn,True,strict,privater,991.0,198.0,1.0,4.0
10470,True,brooklyn,False,moderate,sharedr,904.0,181.0,1.0,4.0
10471,True,manhattan,False,flexible,entire,881.0,176.0,3.0,5.0
10472,True,brooklyn,False,flexible,sharedr,317.0,63.0,1.0,5.0
10473,False,manhattan,True,strict,sharedr,1190.0,238.0,7.0,2.0
10474,False,queens,True,strict,entire,616.0,123.0,5.0,4.0
10475,True,brooklyn,True,strict,privater,70.0,14.0,1.0,5.0
10476,True,brooklyn,False,moderate,privater,402.0,80.0,30.0,4.0
10477,True,queens,True,strict,privater,1127.0,225.0,1.0,3.0
10478,True,manhattan,True,flexible,entire,345.0,69.0,4.0,4.0
10479,True,brooklyn,True,strict,privater,1172.0,234.0,4.0,4.0
10480,True,brooklyn,True,flexible,privater,220.0,44.0,1.0,4.0
10481,False,brooklyn,False,flexible,privater,228.0,46.0,2.0,2.0
10482,False,manhattan,False,strict,entire,476.0,95.0,1.0,3.0
10483,True,brooklyn,False,flexible,privater,617.0,123.0,1.0,2.0
10484,False,queens,True,flexible,privater,1106.0,221.0,1.0,5.0
10485,False,manhattan,True,strict,sharedr,503.0,101.0,2.0,2.0
10486,False,brooklyn,False,flexible,privater,191.0,38.0,1.0,4.0
10487,True,brooklyn,False,moderate,privater,424.0,85.0,29.0,3.0
10488,False,brooklyn,True,flexible,privater,62.0,12.0,1.0,5.0
10489,False,manhattan,True,moderate,entire,673.0,135.0,1.0,5.0
10490,False,brooklyn,False,strict,privater,973.0,195.0,1.0,5.0
10491,True,manhattan,True,strict,privater,938.0,188.0,3.0,3.0
10492,True,queens,False,strict,privater,293.0,59.0,2.0,2.0
10493,False,queens,True,strict,privater,172.0,34.0,1.0,3.0
10494,True,manhattan,True,strict,entire,151.0,30.0,5.0,5.0
10495,True,manhattan,True,strict,privater,638.0,128.0,2.0,4.0
10496,True,manhattan,True,strict,privater,1122.0,224.0,1.0,5.0
10497,True,manhattan,True,strict,entire,1089.0,218.0,7.0,4.0
10498,False,brooklyn,True,flexible,privater,121.0,24.0,3.0,3.0
