index,host_identity_verified,instant_bookable,price,service_fee,minimum_nights,review_rate_number,boro_bronx,boro_brooklyn,boro_manhattan,boro_queens,boro_staten,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,room_type_entire,room_type_hotelr,room_type_privater,room_type_sharedr
15912,True,False,426.0,85.0,2.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15913,True,False,283.0,57.0,4.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
15914,False,True,807.0,161.0,1.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
15915,True,True,670.0,134.0,3.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
15916,False,False,535.0,107.0,7.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
15917,True,True,830.0,166.0,30.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
15918,False,False,285.0,57.0,2.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
15919,True,False,619.0,124.0,30.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15920,False,False,439.0,88.0,14.0,3.0,False,True,False,False,False,True,False,False,True,False,False,False
15921,False,True,733.0,147.0,2.0,4.0,False,False,False,False,True,False,True,False,True,False,False,False
15922,True,False,1091.0,218.0,2.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
15923,True,True,367.0,73.0,1.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
15924,True,False,913.0,183.0,2.0,2.0,False,False,False,True,False,False,False,True,True,False,False,False
15925,True,False,424.0,85.0,2.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
15926,False,False,345.0,69.0,1.0,5.0,False,False,True,False,False,False,True,False,False,True,False,False
15927,True,True,929.0,186.0,7.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
15928,True,False,806.0,161.0,5.0,4.0,False,False,False,True,False,True,False,False,True,False,False,False
15929,True,True,526.0,105.0,30.0,4.0,False,False,False,True,False,False,True,False,False,False,True,False
15930,True,False,558.0,112.0,2.0,5.0,False,True,False,False,False,True,False,False,True,False,False,False
15931,False,False,640.0,128.0,6.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
15932,False,True,578.0,116.0,1.0,4.0,True,False,False,False,False,True,False,False,True,False,False,False
15933,True,False,221.0,44.0,2.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
15934,True,False,513.0,103.0,2.0,3.0,False,False,True,False,False,False,True,False,True,False,False,False
15935,True,True,523.0,105.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
15946,True,True,973.0,195.0,1.0,5.0,True,False,False,False,False,True,False,False,False,False,True,False
15947,False,False,781.0,156.0,2.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
15948,False,False,1153.0,231.0,3.0,5.0,False,False,False,True,False,False,True,False,False,False,True,False
15949,False,False,82.0,16.0,30.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
15950,False,True,854.0,171.0,1.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
15951,True,False,1191.0,238.0,1.0,2.0,False,False,False,True,False,False,False,True,False,False,True,False
15952,False,True,1032.0,206.0,3.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
15953,True,True,321.0,64.0,1.0,5.0,False,False,False,True,False,False,False,True,True,False,False,False
15954,False,True,959.0,192.0,30.0,4.0,False,False,True,False,False,True,False,False,True,False,False,False
15955,True,True,694.0,139.0,1.0,4.0,True,False,False,False,False,True,False,False,False,False,True,False
15956,True,False,82.0,16.0,2.0,5.0,False,True,False,False,False,False,True,False,True,False,False,False
15957,False,False,1026.0,205.0,30.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
15958,True,True,1057.0,211.0,1.0,3.0,False,False,True,False,False,True,False,False,False,True,False,False
15959,True,False,1193.0,239.0,3.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
15960,True,False,224.0,45.0,1.0,3.0,False,False,False,True,False,False,False,True,False,False,True,False
15961,True,False,216.0,43.0,2.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15962,True,True,1148.0,230.0,2.0,3.0,False,False,True,False,False,True,False,False,False,False,False,True
15963,False,True,491.0,98.0,5.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
15964,False,False,1043.0,209.0,2.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
15965,False,False,466.0,93.0,28.0,4.0,False,False,True,False,False,False,False,True,True,False,False,False
15966,True,True,823.0,165.0,1.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
15967,True,False,819.0,164.0,2.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15968,False,True,87.0,17.0,2.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
15969,False,True,379.0,76.0,1.0,3.0,True,False,False,False,False,False,True,False,False,False,True,False
15970,True,False,390.0,78.0,1.0,3.0,True,False,False,False,False,True,False,False,False,False,True,False
15971,True,True,293.0,59.0,1.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
15972,False,False,813.0,163.0,4.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
15973,True,False,346.0,69.0,2.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
15974,False,False,1057.0,211.0,1.0,2.0,False,False,True,False,False,False,True,False,False,False,True,False
15975,True,False,1050.0,210.0,30.0,5.0,False,True,False,False,False,True,False,False,False,False,True,False
15976,True,False,964.0,193.0,1.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
15977,False,False,1124.0,225.0,30.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
15978,True,False,1060.0,212.0,1.0,5.0,False,False,False,True,False,False,True,False,False,False,True,False
15979,True,False,389.0,78.0,1.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
15996,True,False,56.0,11.0,1.0,3.0,False,False,False,True,False,True,False,False,True,False,False,False
15997,False,False,547.0,109.0,1.0,4.0,False,True,False,False,False,True,False,False,False,False,True,False
15998,True,False,124.0,25.0,1.0,2.0,False,False,True,False,False,True,False,False,False,False,True,False
15999,True,True,945.0,189.0,30.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
16000,True,True,450.0,90.0,2.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
16001,False,True,653.0,131.0,1.0,2.0,False,False,False,True,False,False,True,False,False,False,True,False
16002,True,True,1183.0,237.0,2.0,2.0,True,False,False,False,False,True,False,False,True,False,False,False
16003,False,True,836.0,167.0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
16004,False,True,483.0,97.0,1.0,3.0,False,True,False,False,False,True,False,False,False,False,True,False
16005,True,True,1106.0,221.0,4.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
16006,False,False,556.0,111.0,1.0,2.0,True,False,False,False,False,False,True,False,False,False,True,False
16007,True,False,150.0,30.0,6.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
16008,False,False,874.0,175.0,7.0,4.0,False,False,True,False,False,False,False,True,False,False,True,False
16009,False,False,346.0,69.0,30.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
16010,False,True,560.0,112.0,30.0,2.0,False,False,True,False,False,False,True,False,True,False,False,False
16011,True,False,887.0,177.0,30.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
16012,True,True,931.0,186.0,3.0,3.0,False,False,True,False,False,True,False,False,True,False,False,False
16013,True,False,153.0,31.0,3.0,5.0,False,False,True,False,False,True,False,False,False,False,True,False
16014,True,False,93.0,19.0,4.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
16015,True,True,599.0,120.0,3.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
16016,False,False,655.0,131.0,3.0,2.0,False,False,True,False,False,True,False,False,True,False,False,False
16017,True,True,813.0,163.0,3.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
16018,False,False,898.0,180.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
16019,False,True,381.0,76.0,30.0,4.0,False,True,False,False,False,False,True,False,True,False,False,False
16020,False,True,649.0,130.0,3.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
16021,False,True,146.0,29.0,30.0,4.0,False,False,False,True,False,True,False,False,True,False,False,False
16022,False,False,646.0,129.0,1.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
16023,True,False,143.0,29.0,20.0,5.0,False,True,False,False,False,False,False,True,True,False,False,False
16024,False,False,435.0,87.0,3.0,3.0,False,True,False,False,False,False,True,False,True,False,False,False
16025,True,False,936.0,187.0,1.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
16026,True,False,396.0,79.0,2.0,2.0,False,True,False,False,False,False,False,True,True,False,False,False
16027,True,True,776.0,155.0,5.0,5.0,True,False,False,False,False,True,False,False,False,False,True,False
16028,False,True,873.0,175.0,1.0,4.0,False,True,False,False,False,False,False,True,True,False,False,False
16029,True,True,646.0,129.0,2.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
16030,False,True,689.0,138.0,1.0,4.0,False,True,False,False,False,False,False,True,False,False,True,False
16031,False,False,175.0,35.0,1.0,5.0,False,False,True,False,False,False,True,False,False,False,True,False
16032,False,False,518.0,104.0,2.0,5.0,False,True,False,False,False,True,False,False,False,False,True,False
16033,True,False,728.0,146.0,2.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False
16034,False,False,232.0,46.0,30.0,4.0,False,False,True,False,False,False,True,False,True,False,False,False
16035,False,True,928.0,186.0,30.0,2.0,False,False,False,True,False,True,False,False,True,False,False,False
16036,True,True,186.0,37.0,3.0,2.0,False,False,False,False,True,False,False,True,False,False,True,False
16037,True,True,554.0,111.0,2.0,3.0,False,True,False,False,False,False,True,False,False,False,True,False
16038,False,False,909.0,182.0,30.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
16039,False,False,517.0,103.0,2.0,4.0,False,True,False,False,False,True,False,False,True,False,False,False
16040,False,False,1117.0,223.0,1.0,4.0,False,True,False,False,False,False,True,False,False,False,True,False
16041,True,False,1125.0,225.0,3.0,4.0,False,False,False,True,False,False,False,True,False,False,True,False
16042,True,False,1085.0,217.0,1.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
16060,True,True,549.0,110.0,2.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False
16061,True,True,990.0,198.0,1.0,5.0,False,True,False,False,False,False,True,False,False,False,True,False
16062,False,True,610.0,122.0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,True,False
16063,True,False,509.0,102.0,30.0,3.0,False,True,False,False,False,False,False,True,True,False,False,False
16064,True,False,79.0,16.0,3.0,4.0,False,False,False,True,False,False,True,False,False,False,True,False
16065,True,True,1189.0,238.0,1.0,5.0,False,False,True,False,False,False,True,False,True,False,False,False
16066,True,False,439.0,88.0,1.0,3.0,False,False,True,False,False,False,True,False,False,False,True,False
16067,True,True,1145.0,229.0,30.0,3.0,False,False,False,True,False,False,True,False,False,False,True,False
16068,True,False,488.0,98.0,30.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
16069,True,True,811.0,162.0,1.0,2.0,False,True,False,False,False,True,False,False,True,False,False,False
16070,True,False,1135.0,227.0,30.0,4.0,False,False,False,True,False,True,False,False,True,False,False,False
16071,True,True,116.0,23.0,7.0,4.0,True,False,False,False,False,True,False,False,True,False,False,False
16072,False,False,1096.0,219.0,5.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
16073,False,False,83.0,17.0,1.0,4.0,False,False,True,False,False,False,True,False,False,False,True,False
16074,True,True,682.0,136.0,2.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
16075,True,False,314.0,63.0,1.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
16076,True,False,1111.0,222.0,2.0,3.0,False,False,True,False,False,False,False,True,False,False,True,False
16077,False,False,378.0,76.0,4.0,4.0,False,False,False,True,False,False,True,False,False,False,True,False
16078,True,True,420.0,84.0,1.0,4.0,False,False,False,True,False,False,False,True,False,False,True,False
16079,False,False,427.0,85.0,30.0,2.0,False,True,False,False,False,False,True,False,True,False,False,False
16080,False,True,269.0,54.0,1.0,4.0,False,False,True,False,False,True,False,False,False,False,True,False
16081,False,False,673.0,135.0,1.0,5.0,False,False,True,False,False,True,False,False,True,False,False,False
16082,False,False,632.0,126.0,7.0,5.0,False,False,True,False,False,False,False,True,True,False,False,False
16083,False,False,207.0,41.0,1.0,5.0,False,False,False,True,False,True,False,False,False,False,True,False
16084,True,False,108.0,22.0,60.0,3.0,False,False,True,False,False,False,False,True,True,False,False,False
16085,True,False,826.0,165.0,1.0,2.0,False,True,False,False,False,False,False,True,False,False,True,False
16086,True,False,1065.0,213.0,1.0,3.0,False,True,False,False,False,False,False,True,False,False,True,False
16087,True,True,140.0,28.0,1.0,3.0,False,False,True,False,False,True,False,False,False,False,True,False
